filename,recording,site,device,year,month,day,hour,min,species,birdcode,commonname,songtype,x1,x2,y1,y2,score,vote,type
s2lam027_190421_2019-04-26_12-30.wav,s2lam27_190421_jacklondon-2019-04-26_12-30.flac,s2lam027_190421,am,2019,4,26,12,30,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,47.2758276643991,49.3075736961451,2325.5859375,5512.5,0.284402974165411,present,Expert
s2lam027_190421_2019-04-25_12-50.wav,s2lam27_190421_jacklondon-2019-04-25_12-50.flac,s2lam027_190421,am,2019,4,25,12,50,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,36.9719727891156,39.0037188208617,2325.5859375,5512.5,0.288346585944632,present,Expert
s2llg006_190414_2019-04-15_11-40.wav,s2l06_190414_pepperwood_1421-2019-04-15_11-40.flac,s2llg006_190414,lg,2019,4,15,11,40,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,36.9255328798186,38.9572789115646,2325.5859375,5512.5,0.28847573159368,present,Expert
s2llg006_180624_2018-06-26_05-50.wav,s2l06_180624_pepperwood_1422-2018-06-26_05-50.flac,s2llg006_180624,lg,2018,6,26,5,50,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,37.3957369614512,39.4274829931973,2325.5859375,5512.5,0.289463034505278,present,Expert
s2lam027_190421_2019-04-25_12-00.wav,s2lam27_190421_jacklondon-2019-04-25_12-00.flac,s2lam027_190421,am,2019,4,25,12,0,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,37.1461224489796,39.1778684807256,2325.5859375,5512.5,0.290693327300729,present,Expert
s2llg002_170506_2017-05-09_08-30.wav,s2l02_170506_028160080_1421-2017-05-09_08-30.flac,s2llg002_170506,lg,2017,5,9,8,30,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,55.2751020408163,57.3068480725624,2325.5859375,5512.5,0.290811990401327,present,Expert
s2llg006_190414_2019-04-15_05-20.wav,s2l06_190414_pepperwood_1421-2019-04-15_05-20.flac,s2llg006_190414,lg,2019,4,15,5,20,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,15.4819047619048,17.5136507936508,2325.5859375,5512.5,0.291683145340914,present,Expert
s2lam027_190421_2019-04-25_07-20.wav,s2lam27_190421_jacklondon-2019-04-25_07-20.flac,s2lam027_190421,am,2019,4,25,7,20,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,33.2219501133787,35.2536961451247,2325.5859375,5512.5,0.292677328519442,present,Expert
s2lam045_190527_2019-05-30_07-10.wav,s2lam45_190527_053060010-2019-05-30_07-10.flac,s2lam045_190527,am,2019,5,30,7,10,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,26.4068934240363,28.4386394557823,2325.5859375,5512.5,0.2932359647422,present,Expert
s2lam027_190421_2019-04-25_10-50.wav,s2lam27_190421_jacklondon-2019-04-25_10-50.flac,s2lam027_190421,am,2019,4,25,10,50,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,56.5986394557823,58.6303854875283,2325.5859375,5512.5,0.296355278499511,present,Expert
s2lam027_190421_2019-04-23_12-30.wav,s2lam27_190421_jacklondon-2019-04-23_12-30.flac,s2lam027_190421,am,2019,4,23,12,30,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,55.6466213151927,57.6783673469388,2325.5859375,5512.5,0.299183504992657,present,Expert
s2llg006_180624_2018-06-26_06-00.wav,s2l06_180624_pepperwood_1422-2018-06-26_06-00.flac,s2llg006_180624,lg,2018,6,26,6,0,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,55.2402721088435,57.2720181405896,2325.5859375,5512.5,0.304824203401323,present,Expert
s2llg007_170527_2017-05-30_07-30.wav,s2l07_170527_028380008_1432-2017-05-30_07-30.flac,s2llg007_170527,lg,2017,5,30,7,30,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,47.711201814059,49.742947845805,2325.5859375,5512.5,0.308592553305466,present,Expert
s2lam027_190421_2019-04-25_12-20.wav,s2lam27_190421_jacklondon-2019-04-25_12-20.flac,s2lam027_190421,am,2019,4,25,12,20,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,45.5923809523809,47.624126984127,2325.5859375,5512.5,0.3086466746498,present,Expert
s2lam027_190421_2019-04-25_07-30.wav,s2lam27_190421_jacklondon-2019-04-25_07-30.flac,s2lam027_190421,am,2019,4,25,7,30,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,16.8634920634921,18.8952380952381,2325.5859375,5512.5,0.31396315682477,present,Expert
s2llg003_180502_2018-05-04_12-00.wav,s2l03_180502_pepperwood_1421-2018-05-04_12-00.flac,s2llg003_180502,lg,2018,5,4,12,0,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,50.2770068027211,52.3087528344671,2325.5859375,5512.5,0.318831961484129,present,Expert
s2llg006_180624_2018-06-26_08-30.wav,s2l06_180624_pepperwood_1422-2018-06-26_08-30.flac,s2llg006_180624,lg,2018,6,26,8,30,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,42.6202267573696,44.6519727891156,2325.5859375,5512.5,0.322484706068871,present,Expert
s2lam027_190421_2019-04-24_12-50.wav,s2lam27_190421_jacklondon-2019-04-24_12-50.flac,s2lam027_190421,am,2019,4,24,12,50,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,28.0206802721088,30.0524263038549,2325.5859375,5512.5,0.323502059776275,present,Expert
s2lam027_190421_2019-04-25_11-10.wav,s2lam27_190421_jacklondon-2019-04-25_11-10.flac,s2lam027_190421,am,2019,4,25,11,10,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,5.14321995464853,7.17496598639456,2325.5859375,5512.5,0.328221972489604,present,Expert
s2lam027_190421_2019-04-24_10-30.wav,s2lam27_190421_jacklondon-2019-04-24_10-30.flac,s2lam027_190421,am,2019,4,24,10,30,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,53.7890249433107,55.8207709750567,2325.5859375,5512.5,0.328473800010206,present,Expert
s2lam027_190421_2019-04-24_10-40.wav,s2lam27_190421_jacklondon-2019-04-24_10-40.flac,s2lam027_190421,am,2019,4,24,10,40,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,5.81079365079365,7.84253968253968,2325.5859375,5512.5,0.33026882198539,present,Expert
s2lam027_190421_2019-04-24_11-40.wav,s2lam27_190421_jacklondon-2019-04-24_11-40.flac,s2lam027_190421,am,2019,4,24,11,40,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,2.32199546485261,4.35374149659864,2325.5859375,5512.5,0.330883502345044,present,Expert
s2llg006_180624_2018-06-28_05-40.wav,s2l06_180624_pepperwood_1422-2018-06-28_05-40.flac,s2llg006_180624,lg,2018,6,28,5,40,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,41.4592290249433,43.4909750566893,2325.5859375,5512.5,0.333291046484521,present,Expert
s2lam027_190421_2019-04-25_11-40.wav,s2lam27_190421_jacklondon-2019-04-25_11-40.flac,s2lam027_190421,am,2019,4,25,11,40,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,1.65442176870748,3.68616780045351,2325.5859375,5512.5,0.333316802762423,present,Expert
s2lam027_190421_2019-04-24_08-10.wav,s2lam27_190421_jacklondon-2019-04-24_08-10.flac,s2lam027_190421,am,2019,4,24,8,10,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,2.90829931972789,4.94004535147392,2325.5859375,5512.5,0.338149024447818,present,Expert
s2lam027_190421_2019-04-23_08-00.wav,s2lam27_190421_jacklondon-2019-04-23_08-00.flac,s2lam027_190421,am,2019,4,23,8,0,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,23.1677097505669,25.1994557823129,2325.5859375,5512.5,0.339584814722748,present,Expert
s2lam027_190421_2019-04-22_08-10.wav,s2lam27_190421_jacklondon-2019-04-22_08-10.flac,s2lam027_190421,am,2019,4,22,8,10,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,21.3159183673469,23.347664399093,2325.5859375,5512.5,0.340805947207703,present,Expert
s2lam027_190421_2019-04-25_11-00.wav,s2lam27_190421_jacklondon-2019-04-25_11-00.flac,s2lam027_190421,am,2019,4,25,11,0,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,14.0654875283447,16.0972335600907,2325.5859375,5512.5,0.344224148788114,present,Expert
s2lam027_190421_2019-04-25_07-00.wav,s2lam27_190421_jacklondon-2019-04-25_07-00.flac,s2lam027_190421,am,2019,4,25,7,0,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,26.1340589569161,28.1658049886621,2325.5859375,5512.5,0.345503273824294,present,Expert
s2lam027_190421_2019-04-22_07-20.wav,s2lam27_190421_jacklondon-2019-04-22_07-20.flac,s2lam027_190421,am,2019,4,22,7,20,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,46.2715646258503,48.3033106575964,2325.5859375,5512.5,0.347159492471706,present,Expert
s2lam027_190421_2019-04-24_11-30.wav,s2lam27_190421_jacklondon-2019-04-24_11-30.flac,s2lam027_190421,am,2019,4,24,11,30,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,55.9078458049887,57.9395918367347,2325.5859375,5512.5,0.34916798287559,present,Expert
s2lam027_190421_2019-04-24_08-00.wav,s2lam27_190421_jacklondon-2019-04-24_08-00.flac,s2lam027_190421,am,2019,4,24,8,0,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,34.4816326530612,36.5133786848073,2325.5859375,5512.5,0.35653710663064,present,Expert
s2llg008_180502_2018-05-02_12-50.wav,s2l08_180502_pepperwood_500-2018-05-02_12-50.flac,s2llg008_180502,lg,2018,5,2,12,50,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,9.04533333333333,10.9013333333333,2906.25,6656.25,0.413368354472706,present,Expert
s2lam049_190505_2019-05-07_10-10.wav,s2lam49_190505_jacklondon-2019-05-07_10-10.flac,s2lam049_190505,am,2019,5,7,10,10,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,37.776,39.632,2906.25,6656.25,0.408753457943875,present,Expert
s2lam039_190531_2019-06-02_10-10.wav,s2lam39_190531_secretpasture-2019-06-02_10-10.flac,s2lam039_190531,am,2019,6,2,10,10,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,5.312,7.168,2906.25,6656.25,0.499278861503068,present,Expert
s2lam039_190531_2019-06-02_10-20.wav,s2lam39_190531_secretpasture-2019-06-02_10-20.flac,s2lam039_190531,am,2019,6,2,10,20,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,9.488,11.344,2906.25,6656.25,0.450514649969933,present,Expert
s2lam039_190531_2019-06-02_10-30.wav,s2lam39_190531_secretpasture-2019-06-02_10-30.flac,s2lam039_190531,am,2019,6,2,10,30,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,30.2613333333333,32.1173333333333,2906.25,6656.25,0.418361523518043,present,Expert
s2lam039_190531_2019-06-02_10-40.wav,s2lam39_190531_secretpasture-2019-06-02_10-40.flac,s2lam039_190531,am,2019,6,2,10,40,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,48.7093333333333,50.5653333333333,2906.25,6656.25,0.592262536115162,present,Expert
s2lam034_190329_2019-04-01_09-30.wav,s2lam34_190329_nsonomamountain-2019-04-01_09-30.flac,s2lam034_190329,am,2019,4,1,9,30,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,48.096,49.952,2906.25,6656.25,0.506073762078008,present,Expert
s2lam039_190531_2019-06-02_11-00.wav,s2lam39_190531_secretpasture-2019-06-02_11-00.flac,s2lam039_190531,am,2019,6,2,11,0,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,54.08,55.936,2906.25,6656.25,0.402473043168418,present,Expert
s2lam019_190402_2019-04-07_07-50.wav,s2lam19_190402_austincreek-2019-04-07_07-50.flac,s2lam019_190402,am,2019,4,7,7,50,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,25.536,27.392,2906.25,6656.25,0.458284616943644,present,Expert
s2lam039_190531_2019-06-02_11-10.wav,s2lam39_190531_secretpasture-2019-06-02_11-10.flac,s2lam039_190531,am,2019,6,2,11,10,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,16.288,18.144,2906.25,6656.25,0.461370013393541,present,Expert
s2lam039_190531_2019-06-02_11-20.wav,s2lam39_190531_secretpasture-2019-06-02_11-20.flac,s2lam039_190531,am,2019,6,2,11,20,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,29.1413333333333,30.9973333333333,2906.25,6656.25,0.418621208048756,present,Expert
s2lam048_190405_2019-04-09_06-10.wav,s2lam48_190405_taylormountain-2019-04-09_06-10.flac,s2lam048_190405,am,2019,4,9,6,10,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,14.2773333333333,16.1333333333333,2906.25,6656.25,0.430639829126559,present,Expert
s2lam049_190505_2019-05-06_07-50.wav,s2lam49_190505_jacklondon-2019-05-06_07-50.flac,s2lam049_190505,am,2019,5,6,7,50,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,23.3013333333333,25.1573333333333,2906.25,6656.25,0.466594553094204,present,Expert
s2lam049_190505_2019-05-09_07-30.wav,s2lam49_190505_jacklondon-2019-05-09_07-30.flac,s2lam049_190505,am,2019,5,9,7,30,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,50.4053333333333,52.2613333333333,2906.25,6656.25,0.455159075124104,present,Expert
s2lam049_190505_2019-05-09_07-40.wav,s2lam49_190505_jacklondon-2019-05-09_07-40.flac,s2lam049_190505,am,2019,5,9,7,40,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,19.0933333333333,20.9493333333333,2906.25,6656.25,0.457226035828021,present,Expert
s2lam049_190505_2019-05-09_07-50.wav,s2lam49_190505_jacklondon-2019-05-09_07-50.flac,s2lam049_190505,am,2019,5,9,7,50,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,57.872,59.728,2906.25,6656.25,0.477684907969371,present,Expert
s2lam048_190405_2019-04-09_06-30.wav,s2lam48_190405_taylormountain-2019-04-09_06-30.flac,s2lam048_190405,am,2019,4,9,6,30,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,1.19466666666667,3.05066666666667,2906.25,6656.25,0.491528227730251,present,Expert
s2lam048_190405_2019-04-08_06-50.wav,s2lam48_190405_taylormountain-2019-04-08_06-50.flac,s2lam048_190405,am,2019,4,8,6,50,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,5.904,7.76,2906.25,6656.25,0.44228372194447,present,Expert
s2lam048_190329_2019-04-01_10-50.wav,s2lam48_190329_nsonomamountain-2019-04-01_10-50.flac,s2lam048_190329,am,2019,4,1,10,50,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,56.9653333333333,58.8213333333333,2906.25,6656.25,0.456272352542313,present,Expert
s2lam049_190505_2019-05-07_10-50.wav,s2lam49_190505_jacklondon-2019-05-07_10-50.flac,s2lam049_190505,am,2019,5,7,10,50,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,30.176,32.032,2906.25,6656.25,0.413165600680677,present,Expert
s2lam049_190505_2019-05-08_06-10.wav,s2lam49_190505_jacklondon-2019-05-08_06-10.flac,s2lam049_190505,am,2019,5,8,6,10,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,49.0186666666667,50.8746666666667,2906.25,6656.25,0.434533807666612,present,Expert
s2lam049_190505_2019-05-09_08-10.wav,s2lam49_190505_jacklondon-2019-05-09_08-10.flac,s2lam049_190505,am,2019,5,9,8,10,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,57.8346666666667,59.6906666666667,2906.25,6656.25,0.476908493507402,present,Expert
s2lam049_190505_2019-05-11_06-50.wav,s2lam49_190505_jacklondon-2019-05-11_06-50.flac,s2lam049_190505,am,2019,5,11,6,50,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,14.2986666666667,16.1546666666667,2906.25,6656.25,0.448916957598957,present,Expert
s2lam049_190505_2019-05-08_06-20.wav,s2lam49_190505_jacklondon-2019-05-08_06-20.flac,s2lam049_190505,am,2019,5,8,6,20,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,56.08,57.936,2906.25,6656.25,0.420686757863768,present,Expert
s2lam028_190602_2019-06-04_06-00.wav,s2lam28_190602_buckeye-2019-06-04_06-00.flac,s2lam028_190602,am,2019,6,4,6,0,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,34.448,36.304,2906.25,6656.25,0.426209064152429,present,Expert
s2lam019_190402_2019-04-07_08-40.wav,s2lam19_190402_austincreek-2019-04-07_08-40.flac,s2lam019_190402,am,2019,4,7,8,40,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,33.8506666666667,35.7066666666667,2906.25,6656.25,0.532833822248804,present,Expert
s2lam049_190505_2019-05-09_08-30.wav,s2lam49_190505_jacklondon-2019-05-09_08-30.flac,s2lam049_190505,am,2019,5,9,8,30,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,47.6693333333333,49.5253333333333,2906.25,6656.25,0.472914090357424,present,Expert
s2lam049_190505_2019-05-08_06-30.wav,s2lam49_190505_jacklondon-2019-05-08_06-30.flac,s2lam049_190505,am,2019,5,8,6,30,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,33.456,35.312,2906.25,6656.25,0.484611306180535,present,Expert
s2lam048_190405_2019-04-09_06-50.wav,s2lam48_190405_taylormountain-2019-04-09_06-50.flac,s2lam048_190405,am,2019,4,9,6,50,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,24.336,26.192,2906.25,6656.25,0.467536890203204,present,Expert
s2lam049_190505_2019-05-07_11-00.wav,s2lam49_190505_jacklondon-2019-05-07_11-00.flac,s2lam049_190505,am,2019,5,7,11,0,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,4.46933333333333,6.32533333333333,2906.25,6656.25,0.43674863516758,present,Expert
s2lam049_190505_2019-05-08_06-40.wav,s2lam49_190505_jacklondon-2019-05-08_06-40.flac,s2lam049_190505,am,2019,5,8,6,40,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,19.5466666666667,21.4026666666667,2906.25,6656.25,0.464007803177459,present,Expert
s2lam049_190505_2019-05-09_08-50.wav,s2lam49_190505_jacklondon-2019-05-09_08-50.flac,s2lam049_190505,am,2019,5,9,8,50,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,27.9573333333333,29.8133333333333,2906.25,6656.25,0.491060742672272,present,Expert
s2lam002_190329_2019-04-01_07-50.wav,s2lam02_190329_049640014-2019-04-01_07-50.flac,s2lam002_190329,am,2019,4,1,7,50,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,34.1973333333333,36.0533333333333,2906.25,6656.25,0.51816014522129,present,Expert
s2lam049_190505_2019-05-11_08-00.wav,s2lam49_190505_jacklondon-2019-05-11_08-00.flac,s2lam049_190505,am,2019,5,11,8,0,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,2.90666666666667,4.76266666666667,2906.25,6656.25,0.463018719032859,present,Expert
