filename,recording,site,device,year,month,day,hour,min,species,birdcode,commonname,songtype,x1,x2,y1,y2,score,vote,type
s2lam051_190621_2019-06-24_07-10.wav,s2lam51_190621_sugarloaf-2019-06-24_07-10.flac,s2lam051_190621,am,2019,6,24,7,10,Callipepla californica,CAQU,California Quail,Simple Call,0.0426666666666667,0.357333333333333,1218.75,2156.25,0.44527105804337,present,Consensus
s2llg007_170414_2017-04-15_06-30.wav,s2l07_170414_028150074_115157-2017-04-15_06-30.flac,s2llg007_170414,lg,2017,4,15,6,30,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,0.064,1.92,2906.25,6656.25,0.486157715768903,present,Consensus
s2lam019_190522_2019-05-23_08-30.wav,s2lam19_190522_glenoaksranch-2019-05-23_08-30.flac,s2lam019_190522,am,2019,5,23,8,30,Callipepla californica,CAQU,California Quail,Simple Call,0.064,0.378666666666667,1218.75,2156.25,0.428972235951441,present,Consensus
s2lam011_180707_2018-07-09_08-40.wav,s2lam11_180707_SeaRanch-2018-07-09_08-40.flac,s2lam011_180707,am,2018,7,9,8,40,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.0696598639455782,0.446984126984127,3875.9765625,7235.15625,0.401790809839809,present,Consensus
s2llg007_170401_2017-04-05_08-30.wav,170401_Pepperwood_Chapperal-2017-04-05_08-30.flac,s2llg007_170401,lg,2017,4,5,8,30,Chamaea fasciata,WREN,Wrentit ,Common Song,0.0754648526077098,2.49034013605442,1636.5234375,3617.578125,0.220190050197845,present,Consensus
s2lam044_190506_2019-05-07_07-50.wav,s2lam44_190506_oaec-2019-05-07_07-50.flac,s2lam044_190506,am,2019,5,7,7,50,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.0928798185941043,0.470204081632653,3875.9765625,7235.15625,0.419920019901758,present,Consensus
s2lam054_190602_2019-06-05_05-40.wav,s2lam54_190602_buckeye-2019-06-05_05-40.flac,s2lam054_190602,am,2019,6,5,5,40,Callipepla californica,CAQU,California Quail,Simple Call,0.096,0.410666666666667,1218.75,2156.25,0.535652804390573,present,Consensus
s2llg009_170520_2017-05-21_06-10.wav,s2l09_170520_028070036_500-2017-05-21_06-10.flac,s2llg009_170520,lg,2017,5,21,6,10,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.0986848072562358,0.476009070294785,3875.9765625,7235.15625,0.421202725739866,present,Consensus
s2llg004_170414_2017-04-15_07-40.wav,s2l04_170414_028150074_115159-2017-04-15_07-40.flac,s2llg004_170414,lg,2017,4,15,7,40,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,0.101333333333333,1.95733333333333,2906.25,6656.25,0.418029654975841,present,Non-Consensus to Expert
s2llg007_170527_2017-05-28_07-20.wav,s2l07_170527_028380008_1432-2017-05-28_07-20.flac,s2llg007_170527,lg,2017,5,28,7,20,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.110294784580499,0.487619047619048,3875.9765625,7235.15625,0.444102759703454,present,Consensus
s2lam031_190411_2019-04-14_09-30.wav,s2lam31_190411_063090087-2019-04-14_09-30.flac,s2lam031_190411,am,2019,4,14,9,30,Callipepla californica,CAQU,California Quail,Simple Call,0.112,0.426666666666667,1218.75,2156.25,0.58357728342253,present,Consensus
s2lam020_190529_2019-05-30_10-20.wav,s2lam20_190529_sugarloaf-2019-05-30_10-20.flac,s2lam020_190529,am,2019,5,30,10,20,Cyanocitta stelleri,STJA,Steller's Jay,Simple Call,0.11609977324263,1.84598639455782,1636.5234375,4737.3046875,0.314958544922225,present,Consensus
s2lam049_190505_2019-05-08_09-00.wav,s2lam49_190505_jacklondon-2019-05-08_09-00.flac,s2lam049_190505,am,2019,5,8,9,0,Chamaea fasciata,WREN,Wrentit ,Common Song,0.117333333333333,2.44266666666667,1968.75,3562.5,0.401590980948083,present,Consensus
s2lam045_190617_2019-06-19_07-50.wav,s2lam45_190617_117240012-2019-06-19_07-50.flac,s2lam045_190617,am,2019,6,19,7,50,Chamaea fasciata,WREN,Wrentit ,Common Song,0.144,2.46933333333333,1968.75,3562.5,0.336193526885952,present,Consensus
s2llg003_180624_2018-06-28_08-30.wav,s2l03_180624_pepperwood_500-2018-06-28_08-30.flac,s2llg003_180624,lg,2018,6,28,8,30,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.145124716553288,0.522448979591837,3875.9765625,7235.15625,0.32420070276346,present,Consensus
s2lam007_190614_2019-06-15_07-40.wav,s2lam07_190614_075010019-2019-06-15_07-40.flac,s2lam007_190614,am,2019,6,15,7,40,Cyanocitta stelleri,STJA,Steller's Jay,Simple Call,0.145124716553288,1.87501133786848,1636.5234375,4737.3046875,0.325900206982393,present,Consensus
s2llg002_170506_2017-05-08_06-10.wav,s2l02_170506_028160080_1421-2017-05-08_06-10.flac,s2llg002_170506,lg,2017,5,8,6,10,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,0.15092970521542,2.30458049886621,2583.984375,6546.09375,0.329846646283943,present,Expert
s2lam043_190315_2019-03-16_08-30.wav,s2lam43_190315_ragleranch-2019-03-16_08-30.flac,s2lam043_190315,am,2019,3,16,8,30,Callipepla californica,CAQU,California Quail,Simple Call,0.16,0.474666666666667,1218.75,2156.25,0.404912791310196,present,Consensus
s2llg005_180502_2018-05-04_09-40.wav,s2l05_180502_pepperwood_1411-2018-05-04_09-40.flac,s2llg005_180502,lg,2018,5,4,9,40,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,0.168344671201814,2.32199546485261,2583.984375,6546.09375,0.360927629311317,present,Expert
s2llg007_190521_2019-05-24_08-00.wav,s2l07_190521_pepperwood_1411-2019-05-24_08-00.flac,s2llg007_190521,lg,2019,5,24,8,0,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.174149659863946,0.551473922902494,3875.9765625,7235.15625,0.476930281535635,present,Consensus
s2lam071_190625_2019-06-26_06-20.wav,s2lam71_190625_buckeye-2019-06-26_06-20.flac,s2lam071_190625,am,2019,6,26,6,20,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.174149659863946,0.551473922902494,3875.9765625,7235.15625,0.381433469555848,present,Consensus
s2llg001_170701_2017-07-02_06-20.wav,s2l01_170701_pepperwood_1432-2017-07-02_06-20.flac,s2llg001_170701,lg,2017,7,2,6,20,Cyanocitta stelleri,STJA,Steller's Jay,Simple Call,0.179954648526077,1.90984126984127,1636.5234375,4737.3046875,0.347520832073107,present,Consensus
s2llg004_170804_2017-08-07_08-20.wav,tbc3_longterm_170804_pepperwood_1422-2017-08-07_08-20.flac,s2llg004_170804,lg,2017,8,7,8,20,Cyanocitta stelleri,STJA,Steller's Jay,Simple Call,0.179954648526077,1.90984126984127,1636.5234375,4737.3046875,0.369587625688417,present,Expert
s2lam006_190410_2019-04-14_09-20.wav,s2lam06_190410_031240016-2019-04-14_09-20.flac,s2lam006_190410,am,2019,4,14,9,20,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,0.181333333333333,2.26133333333333,2250,7218.75,0.355707185211689,present,Expert
s2llg001_180502_2018-05-09_06-20.wav,s2l01_180502_pepperwood_500-2018-05-09_06-20.flac,s2llg001_180502,lg,2018,5,9,6,20,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,0.185759637188209,2.339410430839,2583.984375,6546.09375,0.334670831222492,present,Expert
s2lam001_180526_2018-05-30_06-00.wav,s2lam01_180526_114260039-2018-05-30_06-00.flac,s2lam001_180526,am,2018,5,30,6,0,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,0.186666666666667,2.04266666666667,2906.25,6656.25,0.418549203111557,present,Expert
s2lam021_190621_2019-06-22_05-30.wav,s2lam21_190621_annadel-2019-06-22_05-30.flac,s2lam021_190621,am,2019,6,22,5,30,Callipepla californica,CAQU,California Quail,Simple Call,0.192,0.506666666666667,1218.75,2156.25,0.578641376936683,present,Consensus
s2lam039_190428_2019-04-30_09-30.wav,s2lam39_190428_annadel-2019-04-30_09-30.flac,s2lam039_190428,am,2019,4,30,9,30,Chamaea fasciata,WREN,Wrentit ,Common Song,0.192,2.51733333333333,1968.75,3562.5,0.445103075601798,present,Consensus
s2llg010_170516_2017-05-18_06-00.wav,s2l10_170516_028070036_1433-2017-05-18_06-00.flac,s2llg010_170516,lg,2017,5,18,6,0,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.197369614512472,0.57469387755102,3875.9765625,7235.15625,0.559540057123546,present,Consensus
s2lam023_190521_2019-05-25_06-20.wav,s2lam23_190521_110140003-2019-05-25_06-20.flac,s2lam023_190521,am,2019,5,25,6,20,Callipepla californica,CAQU,California Quail,Simple Call,0.202666666666667,0.517333333333333,1218.75,2156.25,0.450415083540109,present,Consensus
s2llg005_180522_2018-05-23_07-20.wav,s2l05_180522_120100006_1432-2018-05-23_07-20.flac,s2llg005_180522,lg,2018,5,23,7,20,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.208979591836735,0.586303854875283,3875.9765625,7235.15625,0.375654379455053,present,Consensus
s2lam043_190329_2019-03-31_07-20.wav,s2lam43_190329_nsonomamountain-2019-03-31_07-20.flac,s2lam043_190329,am,2019,3,31,7,20,Cyanocitta stelleri,STJA,Steller's Jay,Simple Call,0.208979591836735,1.93886621315193,1636.5234375,4737.3046875,0.354895636484929,present,Consensus
s2lam007_180624_2018-06-26_05-30.wav,s2lam07_180624_pepperwood-2018-06-26_05-30.flac,s2lam007_180624,am,2018,6,26,5,30,Chamaea fasciata,WREN,Wrentit ,Common Song,0.208979591836735,2.62385487528345,1636.5234375,3617.578125,0.24668612246298,present,Consensus
s2lam019_190522_2019-05-28_07-10.wav,s2lam19_190522_glenoaksranch-2019-05-28_07-10.flac,s2lam019_190522,am,2019,5,28,7,10,Callipepla californica,CAQU,California Quail,Simple Call,0.24,0.554666666666667,1218.75,2156.25,0.528075140122212,present,Consensus
s2llg001_170422_2017-04-23_07-30.wav,s2l01_170414_028150074_115163-2017-04-23_07-30.flac,s2llg001_170422,lg,2017,4,23,7,30,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,0.24,2.096,2906.25,6656.25,0.558457823133461,present,Consensus
s2llg004_190503_2019-05-04_06-50.wav,s2l04_190503_pepperwood_1700-2019-05-04_06-50.flac,s2llg004_190503,lg,2019,5,4,6,50,Chamaea fasciata,WREN,Wrentit ,Common Song,0.245333333333333,2.57066666666667,1968.75,3562.5,0.289449500930407,present,Consensus
s2llg006_170415_2017-04-18_06-50.wav,s2l06_170415_028150036_1700-2017-04-18_06-50.flac,s2llg006_170415,lg,2017,4,18,6,50,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,0.26702947845805,2.42068027210884,2583.984375,6546.09375,0.367353240062146,present,Expert
s2lam059_190601_2019-06-03_12-30.wav,s2lam59_190601_buckeye-2019-06-03_12-30.flac,s2lam059_190601,am,2019,6,3,12,30,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,0.272,2.128,2906.25,6656.25,0.494584235846605,present,Consensus
s2lam015_180707_2018-07-11_11-40.wav,s2lam15_180707_SeaRanch-2018-07-11_11-40.flac,s2lam015_180707,am,2018,7,11,11,40,Cyanocitta stelleri,STJA,Steller's Jay,Simple Call,0.272834467120181,2.00272108843537,1636.5234375,4737.3046875,0.363836153077046,present,Consensus
s2llg009_190503_2019-05-04_06-10.wav,s2l09_190503_pepperwood_500-2019-05-04_06-10.flac,s2llg009_190503,lg,2019,5,4,6,10,Chamaea fasciata,WREN,Wrentit ,Common Song,0.277333333333333,2.60266666666667,1968.75,3562.5,0.315073807899211,present,Consensus
s2llg008_180502_2018-05-09_06-10.wav,s2l08_180502_pepperwood_500-2018-05-09_06-10.flac,s2llg008_180502,lg,2018,5,9,6,10,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.284444444444444,0.661768707482993,3875.9765625,7235.15625,0.382785311642395,present,Consensus
s2llg009_180502_2018-05-09_08-20.wav,s2l09_180502_pepperwood_1432-2018-05-09_08-20.flac,s2llg009_180502,lg,2018,5,9,8,20,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,0.284444444444444,2.43809523809524,2583.984375,6546.09375,0.363579683251743,present,Expert
s2lam077_190627_2019-06-29_07-10.wav,s2lam77_190627_061040062-2019-06-29_07-10.flac,s2lam077_190627,am,2019,6,29,7,10,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.296054421768707,0.673378684807256,3875.9765625,7235.15625,0.381347902652755,present,Consensus
s2llg003_170430_2017-05-01_08-30.wav,s2l03_170430_pepperwood_1411-2017-05-01_08-30.flac,s2llg003_170430,lg,2017,5,1,8,30,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.296054421768707,0.673378684807256,3875.9765625,7235.15625,0.494532488383641,present,Consensus
s2lam016_180707_2018-07-11_09-40.wav,s2lam16_180707_SeaRanch-2018-07-11_09-40.flac,s2lam016_180707,am,2018,7,11,9,40,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,0.296054421768707,2.4497052154195,2583.984375,6546.09375,0.306458199261756,present,Expert
s2lam042_190329_2019-04-03_10-30.wav,s2lam42_190329_nsonomamountain-2019-04-03_10-30.flac,s2lam042_190329,am,2019,4,3,10,30,Cyanocitta stelleri,STJA,Steller's Jay,Simple Call,0.301859410430839,2.03174603174603,1636.5234375,4737.3046875,0.478809249834592,present,Consensus
s2lam025_190411_2019-04-12_09-10.wav,s2lam25_190411_063090065-2019-04-12_09-10.flac,s2lam025_190411,am,2019,4,12,9,10,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.30766439909297,0.684988662131519,3875.9765625,7235.15625,0.357261688627486,present,Consensus
s2lam026_190421_2019-04-23_07-50.wav,s2lam26_190421_jacklondon-2019-04-23_07-50.flac,s2lam026_190421,am,2019,4,23,7,50,Callipepla californica,CAQU,California Quail,Simple Call,0.330666666666667,0.645333333333333,1218.75,2156.25,0.565206096831898,present,Consensus
s2llg009_190530_2019-05-31_05-40.wav,s2l09_190530_pepperwood_1432-2019-05-31_05-40.flac,s2llg009_190530,lg,2019,5,31,5,40,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.330884353741497,0.708208616780045,3875.9765625,7235.15625,0.324815529938642,present,Consensus
s2lam042_190422_2019-04-25_06-20.wav,s2lam42_190422_lakesonoma-2019-04-25_06-20.flac,s2lam042_190422,am,2019,4,25,6,20,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,0.346666666666667,2.42666666666667,2250,7218.75,0.503920121077554,present,Expert
s2llg003_170613_2017-06-15_08-40.wav,s2l03_170613_pepperwood_1411-2017-06-15_08-40.flac,s2llg003_170613,lg,2017,6,15,8,40,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.354104308390023,0.731428571428571,3875.9765625,7235.15625,0.565266885287578,present,Consensus
s2lam040_190524_2019-05-31_09-30.wav,s2lam40_190524_tolaylakerp-2019-05-31_09-30.flac,s2lam040_190524,am,2019,5,31,9,30,Callipepla californica,CAQU,California Quail,Simple Call,0.357333333333333,0.672,1218.75,2156.25,0.633813265091721,present,Consensus
s2lam057_190521_2019-05-24_10-20.wav,s2lam57_190521_lakesonoma-2019-05-24_10-20.flac,s2lam057_190521,am,2019,5,24,10,20,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,0.368,2.224,2906.25,6656.25,0.451845412637654,present,Expert
s2lam025_190411_2019-04-13_07-00.wav,s2lam25_190411_063090065-2019-04-13_07-00.flac,s2lam025_190411,am,2019,4,13,7,0,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.38312925170068,0.760453514739229,3875.9765625,7235.15625,0.476151727177268,present,Consensus
s2lam003_190610_2019-06-11_07-10.wav,s2lam03_190610_bearcanyon-2019-06-11_07-10.flac,s2lam003_190610,am,2019,6,11,7,10,Chamaea fasciata,WREN,Wrentit ,Common Song,0.384,2.70933333333333,1968.75,3562.5,0.338256225936315,present,Consensus
s2lam059_190521_2019-05-22_07-30.wav,s2lam59_190521_lakesonoma-2019-05-22_07-30.flac,s2lam059_190521,am,2019,5,22,7,30,Callipepla californica,CAQU,California Quail,Simple Call,0.4,0.714666666666667,1218.75,2156.25,0.428963377236188,present,Consensus
s2llg006_170404_2017-04-05_06-30.wav,028270039_170404_s2l06-2017-04-05_06-30.flac,s2llg006_170404,lg,2017,4,5,6,30,Cyanocitta stelleri,STJA,Steller's Jay,Simple Call,0.400544217687075,2.13043083900227,1636.5234375,4737.3046875,0.363793691095404,present,Consensus
s2llg006_180624_2018-06-30_06-30.wav,s2l06_180624_pepperwood_1422-2018-06-30_06-30.flac,s2llg006_180624,lg,2018,6,30,6,30,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.400544217687075,0.777868480725624,3875.9765625,7235.15625,0.321822296630862,present,Consensus
s2llg001_170414_2017-04-18_07-10.wav,s2l01_170414_028150074_115163-2017-04-18_07-10.flac,s2llg001_170414,lg,2017,4,18,7,10,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,0.406349206349206,2.56,2583.984375,6546.09375,0.390629830739075,present,Expert
s2llg002_170520_2017-05-21_09-10.wav,s2l02_170520_028070036_1300-2017-05-21_09-10.flac,s2llg002_170520,lg,2017,5,21,9,10,Cyanocitta stelleri,STJA,Steller's Jay,Simple Call,0.406349206349206,2.1362358276644,1636.5234375,4737.3046875,0.320398970523789,present,Consensus
s2lam037_190413_2019-04-15_07-00.wav,s2lam37_190413_annadel-2019-04-15_07-00.flac,s2lam037_190413,am,2019,4,15,7,0,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,0.416,2.272,2906.25,6656.25,0.538733617655276,present,Expert
s2lam031_190411_2019-04-12_07-00.wav,s2lam31_190411_063090087-2019-04-12_07-00.flac,s2lam031_190411,am,2019,4,12,7,0,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.417959183673469,0.795283446712018,3875.9765625,7235.15625,0.499327646356213,present,Consensus
s2lam055_190611_2019-06-14_06-10.wav,s2lam55_190611_pitkinmarsh-2019-06-14_06-10.flac,s2lam055_190611,am,2019,6,14,6,10,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.441179138321995,0.818503401360544,3875.9765625,7235.15625,0.56001823272548,present,Consensus
s2lam037_190413_2019-04-16_10-00.wav,s2lam37_190413_annadel-2019-04-16_10-00.flac,s2lam037_190413,am,2019,4,16,10,0,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,0.442666666666667,2.29866666666667,2906.25,6656.25,0.47047381993072,present,Consensus
s2lam023_190521_2019-05-31_07-00.wav,s2lam23_190521_110140003-2019-05-31_07-00.flac,s2lam023_190521,am,2019,5,31,7,0,Callipepla californica,CAQU,California Quail,Simple Call,0.458666666666667,0.773333333333333,1218.75,2156.25,0.512619194135016,present,Consensus
s2lam015_180707_2018-07-10_09-40.wav,s2lam15_180707_SeaRanch-2018-07-10_09-40.flac,s2lam015_180707,am,2018,7,10,9,40,Cyanocitta stelleri,STJA,Steller's Jay,Simple Call,0.464399092970522,2.19428571428571,1636.5234375,4737.3046875,0.302762139398575,present,Consensus
s2llg009_190503_2019-05-06_06-10.wav,s2l09_190503_pepperwood_500-2019-05-06_06-10.flac,s2llg009_190503,lg,2019,5,6,6,10,Chamaea fasciata,WREN,Wrentit ,Common Song,0.469333333333333,2.79466666666667,1968.75,3562.5,0.253288579642388,present,Consensus
s2llg007_170506_2017-05-07_05-40.wav,s2l07_170506_028160080_1422-2017-05-07_05-40.flac,s2llg007_170506,lg,2017,5,7,5,40,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,0.474666666666667,2.33066666666667,2906.25,6656.25,0.424256452824274,present,Expert
s2lam015_190418_2019-04-20_10-00.wav,s2lam15_190418_mitsui-2019-04-20_10-00.flac,s2lam015_190418,am,2019,4,20,10,0,Cyanocitta stelleri,STJA,Steller's Jay,Simple Call,0.481814058956916,2.21170068027211,1636.5234375,4737.3046875,0.347900199147733,present,Consensus
s2lam001_180526_2018-05-28_07-00.wav,s2lam01_180526_114260039-2018-05-28_07-00.flac,s2lam001_180526,am,2018,5,28,7,0,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,0.485333333333333,2.34133333333333,2906.25,6656.25,0.511244393101498,present,Expert
s2lam002_190614_2019-06-18_06-00.wav,s2lam02_190614_073240052-2019-06-18_06-00.flac,s2lam002_190614,am,2019,6,18,6,0,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.493424036281179,0.870748299319728,3875.9765625,7235.15625,0.348172297019973,present,Consensus
s2llg009_180526_2018-05-27_10-00.wav,s2l09_180526_114260039_1411-2018-05-27_10-00.flac,s2llg009_180526,lg,2018,5,27,10,0,Cyanocitta stelleri,STJA,Steller's Jay,Simple Call,0.493424036281179,2.22331065759637,1636.5234375,4737.3046875,0.389540874372333,present,Consensus
s2lam051_190621_2019-06-23_07-10.wav,s2lam51_190621_sugarloaf-2019-06-23_07-10.flac,s2lam051_190621,am,2019,6,23,7,10,Callipepla californica,CAQU,California Quail,Simple Call,0.506666666666667,0.821333333333333,1218.75,2156.25,0.410276460952872,present,Consensus
s2lam051_190511_2019-05-12_06-50.wav,s2lam51_190511_lapaz-2019-05-12_06-50.flac,s2lam051_190511,am,2019,5,12,6,50,Callipepla californica,CAQU,California Quail,Simple Call,0.506666666666667,0.821333333333333,1218.75,2156.25,0.626225874722144,present,Consensus
s2llg002_170627_2017-07-04_05-50.wav,s2l02_170627_pepperwood_1433-2017-07-04_05-50.flac,s2llg002_170627,lg,2017,7,4,5,50,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,0.510839002267574,2.66448979591837,2583.984375,6546.09375,0.368883822740372,present,Expert
s2llg009_180502_2018-05-08_08-00.wav,s2l09_180502_pepperwood_1432-2018-05-08_08-00.flac,s2llg009_180502,lg,2018,5,8,8,0,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,0.516643990929705,2.6702947845805,2583.984375,6546.09375,0.322637589549851,present,Expert
s2lam034_190510_2019-05-12_09-00.wav,s2lam34_190510_kruserho-2019-05-12_09-00.flac,s2lam034_190510,am,2019,5,12,9,0,Cyanocitta stelleri,STJA,Steller's Jay,Simple Call,0.516643990929705,2.2465306122449,1636.5234375,4737.3046875,0.310042850632568,present,Consensus
s2llg008_170705_2017-07-06_08-40.wav,s2l08_170705_pepperwood_500-2017-07-06_08-40.flac,s2llg008_170705,lg,2017,7,6,8,40,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.522448979591837,0.899773242630385,3875.9765625,7235.15625,0.403412449951731,present,Consensus
s2lam006_190410_2019-04-14_08-30.wav,s2lam06_190410_031240016-2019-04-14_08-30.flac,s2lam006_190410,am,2019,4,14,8,30,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,0.528,2.608,2250,7218.75,0.51727032579031,present,Expert
s2lam023_190521_2019-05-31_10-50.wav,s2lam23_190521_110140003-2019-05-31_10-50.flac,s2lam023_190521,am,2019,5,31,10,50,Vermivora celata,OCWA,Orange-crowned Warbler,Common Song,0.528,2.384,2906.25,6656.25,0.429163541165593,present,Expert
s2lam002_190621_2019-06-23_09-00.wav,s2lam02_190621_sugarloaf-2019-06-23_09-00.flac,s2lam002_190621,am,2019,6,23,9,0,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.528253968253968,0.905578231292517,3875.9765625,7235.15625,0.317629412334871,present,Consensus
s2lam030_190421_2019-04-23_06-20.wav,s2lam30_190421_jacklondon-2019-04-23_06-20.flac,s2lam030_190421,am,2019,4,23,6,20,Empidonax difficilis,PSFL,Pacific-slope Flycatcher,Common Song,0.528253968253968,0.905578231292517,3875.9765625,7235.15625,0.505701009588032,present,Consensus
s2llg008_170506_2017-05-09_05-30.wav,s2l08_170506_028160080_1300-2017-05-09_05-30.flac,s2llg008_170506,lg,2017,5,9,5,30,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,0.528253968253968,2.68190476190476,2583.984375,6546.09375,0.393160273028372,present,Expert
s2llg002_170516_2017-05-20_06-00.wav,s2l02_170516_028070036_1422-2017-05-20_06-00.flac,s2llg002_170516,lg,2017,5,20,6,0,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,0.5340589569161,2.68770975056689,2583.984375,6546.09375,0.308648732965303,present,Expert
s2lam037_190405_2019-04-08_06-30.wav,s2lam37_190405_taylormountain-2019-04-08_06-30.flac,s2lam037_190405,am,2019,4,8,6,30,Junco hyemalis,DEJU,Dark-eyed Junco,Mechanical Song,0.56,2.64,2250,7218.75,0.498367412814273,present,Expert
